"YEAR","START_DATE","END_DATE","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2023,"2023-02-01","2023-02-28","vic","outer regional australia","17-25","mobile_phone_use","police issued",2,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","17-25","non_wearing_seatbelts","police issued",10,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","17-25","speed_fines","fixed camera",1,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","17-25","speed_fines","mobile camera",53,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","17-25","speed_fines","police issued",131,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","17-25","unlicensed_driving","police issued",14,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","26-39","mobile_phone_use","police issued",12,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","26-39","non_wearing_seatbelts","police issued",15,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","26-39","speed_fines","fixed camera",5,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","26-39","speed_fines","mobile camera",251,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","26-39","speed_fines","police issued",295,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","26-39","unlicensed_driving","police issued",24,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","40-64","mobile_phone_use","police issued",8,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","40-64","non_wearing_seatbelts","police issued",15,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","40-64","speed_fines","fixed camera",16,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","40-64","speed_fines","mobile camera",417,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","40-64","speed_fines","police issued",322,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","40-64","unlicensed_driving","police issued",16,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","65 and over","mobile_phone_use","police issued",2,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","65 and over","non_wearing_seatbelts","police issued",4,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","65 and over","speed_fines","fixed camera",5,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","65 and over","speed_fines","mobile camera",268,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","65 and over","speed_fines","police issued",90,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","65 and over","unlicensed_driving","police issued",1,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","unknown","speed_fines","fixed camera",11,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","unknown","speed_fines","mobile camera",263,0,0
2023,"2023-02-01","2023-02-28","vic","outer regional australia","unknown","speed_fines","police issued",1,0,0
2023,"2023-02-01","2023-02-28","vic","remote australia","17-25","speed_fines","police issued",6,0,0
2023,"2023-02-01","2023-02-28","vic","remote australia","26-39","speed_fines","police issued",18,0,0
2023,"2023-02-01","2023-02-28","vic","remote australia","40-64","speed_fines","mobile camera",1,0,0
2023,"2023-02-01","2023-02-28","vic","remote australia","40-64","speed_fines","police issued",19,0,0
2023,"2023-02-01","2023-02-28","vic","remote australia","65 and over","non_wearing_seatbelts","police issued",1,0,0
2023,"2023-02-01","2023-02-28","vic","remote australia","65 and over","speed_fines","police issued",13,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","17-25","speed_fines","fixed camera",46,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","17-25","speed_fines","mobile camera",76,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","17-25","speed_fines","police issued",8,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","17-25","unlicensed_driving","police issued",3,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","26-39","mobile_phone_use","police issued",2,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","26-39","speed_fines","fixed camera",87,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","26-39","speed_fines","mobile camera",206,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","26-39","speed_fines","police issued",24,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","26-39","unlicensed_driving","police issued",2,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","40-64","mobile_phone_use","police issued",1,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","40-64","speed_fines","fixed camera",111,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","40-64","speed_fines","mobile camera",292,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","40-64","speed_fines","police issued",26,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","40-64","unlicensed_driving","police issued",3,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","65 and over","speed_fines","fixed camera",38,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","65 and over","speed_fines","mobile camera",113,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","65 and over","speed_fines","police issued",3,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","unknown","speed_fines","fixed camera",69,0,0
2023,"2023-02-01","2023-02-28","vic","unknown","unknown","speed_fines","mobile camera",110,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","0-16","unlicensed_driving","police issued",0,23,50
2023,"2023-02-01","2023-02-28","wa","unknown","17-25","mobile_phone_use","police issued",69,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","17-25","mobile_phone_use","unknown",0,0,4
2023,"2023-02-01","2023-02-28","wa","unknown","17-25","non_wearing_seatbelts","police issued",37,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","17-25","non_wearing_seatbelts","unknown",0,0,12
2023,"2023-02-01","2023-02-28","wa","unknown","17-25","speed_fines","average speed camera",251,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","17-25","speed_fines","fixed camera",1052,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","17-25","speed_fines","mobile camera",5145,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","17-25","speed_fines","police issued",839,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","17-25","speed_fines","red light camera",801,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","17-25","speed_fines","unknown",0,1,26
2023,"2023-02-01","2023-02-28","wa","unknown","17-25","unlicensed_driving","police issued",45,40,397
2023,"2023-02-01","2023-02-28","wa","unknown","26-39","mobile_phone_use","police issued",155,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","26-39","mobile_phone_use","unknown",0,1,12
2023,"2023-02-01","2023-02-28","wa","unknown","26-39","non_wearing_seatbelts","police issued",59,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","26-39","non_wearing_seatbelts","unknown",0,1,15
2023,"2023-02-01","2023-02-28","wa","unknown","26-39","speed_fines","average speed camera",604,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","26-39","speed_fines","fixed camera",3597,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","26-39","speed_fines","mobile camera",13069,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","26-39","speed_fines","police issued",1511,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","26-39","speed_fines","red light camera",2795,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","26-39","speed_fines","unknown",0,0,48
2023,"2023-02-01","2023-02-28","wa","unknown","26-39","unlicensed_driving","police issued",64,71,540
2023,"2023-02-01","2023-02-28","wa","unknown","40-64","mobile_phone_use","police issued",125,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","40-64","mobile_phone_use","unknown",0,1,4
2023,"2023-02-01","2023-02-28","wa","unknown","40-64","non_wearing_seatbelts","police issued",56,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","40-64","non_wearing_seatbelts","unknown",0,0,5
2023,"2023-02-01","2023-02-28","wa","unknown","40-64","speed_fines","average speed camera",609,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","40-64","speed_fines","fixed camera",5241,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","40-64","speed_fines","mobile camera",19349,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","40-64","speed_fines","police issued",1808,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","40-64","speed_fines","red light camera",5845,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","40-64","speed_fines","unknown",0,0,52
2023,"2023-02-01","2023-02-28","wa","unknown","40-64","unlicensed_driving","police issued",49,26,311
2023,"2023-02-01","2023-02-28","wa","unknown","65 and over","mobile_phone_use","police issued",19,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","65 and over","mobile_phone_use","unknown",0,0,1
2023,"2023-02-01","2023-02-28","wa","unknown","65 and over","non_wearing_seatbelts","police issued",9,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","65 and over","non_wearing_seatbelts","unknown",0,0,1
2023,"2023-02-01","2023-02-28","wa","unknown","65 and over","speed_fines","average speed camera",112,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","65 and over","speed_fines","fixed camera",1323,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","65 and over","speed_fines","mobile camera",4878,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","65 and over","speed_fines","police issued",348,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","65 and over","speed_fines","red light camera",1464,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","65 and over","speed_fines","unknown",0,0,5
2023,"2023-02-01","2023-02-28","wa","unknown","65 and over","unlicensed_driving","police issued",8,0,8
2023,"2023-02-01","2023-02-28","wa","unknown","unknown","speed_fines","average speed camera",3,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","unknown","speed_fines","fixed camera",11,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","unknown","speed_fines","mobile camera",29,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","unknown","speed_fines","red light camera",3,0,0
2023,"2023-02-01","2023-02-28","wa","unknown","unknown","unlicensed_driving","police issued",0,0,1
2023,"2023-03-01","2023-03-31","act","major cities of australia","0-16","mobile_phone_use","police issued",1,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","0-16","speed_fines","fixed camera",1,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","0-16","speed_fines","mobile camera",1,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","0-16","speed_fines","police issued",7,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","0-16","unlicensed_driving","police issued",1,1,2
2023,"2023-03-01","2023-03-31","act","major cities of australia","17-25","mobile_phone_use","police issued",12,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","17-25","non_wearing_seatbelts","police issued",1,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","17-25","speed_fines","fixed camera",538,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","17-25","speed_fines","mobile camera",222,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","17-25","speed_fines","police issued",52,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","17-25","unlicensed_driving","police issued",2,3,15
2023,"2023-03-01","2023-03-31","act","major cities of australia","26-39","mobile_phone_use","police issued",14,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","26-39","non_wearing_seatbelts","police issued",1,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","26-39","speed_fines","fixed camera",1172,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","26-39","speed_fines","mobile camera",532,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","26-39","speed_fines","police issued",55,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","26-39","unlicensed_driving","police issued",9,10,30
2023,"2023-03-01","2023-03-31","act","major cities of australia","40-64","mobile_phone_use","police issued",1,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","40-64","non_wearing_seatbelts","police issued",2,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","40-64","speed_fines","fixed camera",2126,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","40-64","speed_fines","mobile camera",725,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","40-64","speed_fines","police issued",46,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","40-64","unlicensed_driving","police issued",4,6,33
2023,"2023-03-01","2023-03-31","act","major cities of australia","65 and over","speed_fines","fixed camera",697,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","65 and over","speed_fines","mobile camera",244,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","unknown","speed_fines","fixed camera",61,0,0
2023,"2023-03-01","2023-03-31","act","major cities of australia","unknown","speed_fines","mobile camera",30,0,0
2023,"2023-03-01","2023-03-31","nsw","inner regional australia","0-16","non_wearing_seatbelts","police issued",1,0,0
2023,"2023-03-01","2023-03-31","nsw","inner regional australia","0-16","speed_fines","police issued",4,0,0
2023,"2023-03-01","2023-03-31","nsw","inner regional australia","0-16","unlicensed_driving","police issued",2,0,9
2023,"2023-03-01","2023-03-31","nsw","inner regional australia","17-25","mobile_phone_use","police issued",37,0,0
2023,"2023-03-01","2023-03-31","nsw","inner regional australia","17-25","non_wearing_seatbelts","police issued",70,0,4
2023,"2023-03-01","2023-03-31","nsw","inner regional australia","17-25","speed_fines","police issued",1341,0,4
